Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
SBSTC-KARUNAMOYEE - DURGAPUR - A/C - 06:35 (DGP DEPOT) - 1649,AC Seater (2+2),06:35,10:35,04h 00m,300.0,34 Seats available,3.8,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 06:40 - 305,Non AC Seater (2+3),06:40,10:25,03h 45m,155.0,41 Seats available,4.1,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KOLKATA - PURULIA - VIA - ASN - 06:45 (PRL DEPOT) - 267,Non AC Seater (2+3),06:45,09:50,03h 05m,150.0,50 Seats available,3.0,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KARUNAMOYEE - JHALDA - VIA - ASANSOL - 07:00 - 1088,Non AC Seater (2+3),07:00,10:50,03h 50m,155.0,34 Seats available,4.2,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KOLKATA - ASANSOL - 07:00 (HOWRAH DEPOT) - 270,Non AC Seater (2+3),07:00,10:30,03h 30m,150.0,51 Seats available,3.6,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 07:20 - 742,Non AC Seater (2+3),07:20,11:05,03h 45m,155.0,40 Seats available,3.9,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KARUNAMOYEE - BANKURA - A/C - 07:30 - 1499,AC Seater (2+2),07:30,11:15,03h 45m,300.0,23 Seats available,3.7,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KARUNAMOYEE - ASANSOL - 08:00 (BEL DEPOT) - 308,Non AC Seater (2+3),08:00,11:45,03h 45m,155.0,43 Seats available,3.7,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KOLKATA - ASANSOL - 08:15 (HOWRAH DEPOT) - 276,Non AC Seater (2+3),08:15,11:45,03h 30m,150.0,52 Seats available,3.4,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KOLKATA - BAGMUNDI - 08:30 (BEL DEPOT) - 480,Non AC Seater (2+3),08:30,12:15,03h 45m,150.0,50 Seats available,4.3,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-HALDIA - CHITTARANJAN - VIA - KOLKATA - 05:00 - 278,Non AC Seater (2+3),08:45,12:00,03h 15m,150.0,52 Seats available,4.2,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KARUNAMOYEE - ASANSOL - 09:00 (BEL DEPOT) - 309,Non AC Seater (2+3),09:00,12:45,03h 45m,155.0,48 Seats available,4.4,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KOLKATA - DURGAPUR - 09:15 (DGP DEPOT) - 164,Non AC Seater (2+3),09:15,12:45,03h 30m,150.0,52 Seats available,2.6,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KARUNAMOYEE - DURGAPUR - 09:30 (DGP DEPOT) - 485,Non AC Seater (2+3),09:30,13:15,03h 45m,155.0,46 Seats available,3.2,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KOLKATA - ASANSOL - 09:45 (HOWRAH DEPOT) - 280,Non AC Seater (2+3),09:45,13:15,03h 30m,150.0,52 Seats available,3.1,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Shyamoli Paribahan Pvt Ltd,Volvo B11R Multi Axle Seater (2+2),06:00,09:15,03h 15m,486.0,20 Seats available,4.7,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),06:00,09:00,03h 00m,486.0,19 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SHYAMOLI Pvt. Ltd.(Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),06:15,09:30,03h 15m,486.0,29 Seats available,4.5,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Express Line (Karunamoyee),Volvo 9600 A/C Seater (2+2),06:30,10:15,03h 45m,486.0,29 Seats available,4.8,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),06:30,09:45,03h 15m,486.0,22 Seats available,4.2,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KOLKATA - BISHNUPUR - VIA - ARAMBAG - 06:25 (ARM D - 3610,Non AC Seater (2+3),06:25,08:55,02h 30m,76.0,47 Seats available,3.9,https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,Kolkata to Arambagh (West Bengal)
SBSTC-KOLKATA - ARAMBAG - NON STOP - 07:30 - 574,Non AC Seater (2+3),07:30,00:00,16h 30m,95.0,47 Seats available,4.1,https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,Kolkata to Arambagh (West Bengal)
SBSTC-KOLKATA - ARAMBAG - NON STOP - 08:30 - 575,Non AC Seater (2+3),08:30,11:00,02h 30m,95.0,47 Seats available,3.9,https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,Kolkata to Arambagh (West Bengal)
SBSTC-KOLKATA - ARAMBAG - 09:30 (ARM DEPOT) - 1909,Non AC Seater (2+3),09:30,12:00,02h 30m,95.0,52 Seats available,4.2,https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,Kolkata to Arambagh (West Bengal)
SBSTC-KOLKATA - ARAMBAG - 10:30 (ARM DEPOT) - 1310,Non AC Seater (2+3),10:30,13:00,02h 30m,95.0,52 Seats available,4.3,https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,Kolkata to Arambagh (West Bengal)
SBSTC-DIGHA - ARAMBAG - VIA - KOLKATA - 05:40 - 1308,Non AC Seater (2+3),11:00,13:30,02h 30m,95.0,52 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,Kolkata to Arambagh (West Bengal)
SBSTC-KOLKATA - ARAMBAG - NON STOP - 11:30 - 579,Non AC Seater (2+3),11:30,14:00,02h 30m,95.0,52 Seats available,3.8,https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,Kolkata to Arambagh (West Bengal)
SBSTC-KOLKATA - ARAMBAG - NON STOP - 12:30 - 580,Non AC Seater (2+3),12:30,15:00,02h 30m,95.0,52 Seats available,4.6,https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,Kolkata to Arambagh (West Bengal)
SBSTC-KOLKATA - ARAMBAG - NON STOP - 14:30 - 582,Non AC Seater (2+3),14:30,17:00,02h 30m,95.0,52 Seats available,3.6,https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,Kolkata to Arambagh (West Bengal)
SBSTC-KOLKATA - ARAMBAG - NON STOP - 15:30 - 583,Non AC Seater (2+3),15:30,18:00,02h 30m,95.0,52 Seats available,3.8,https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,Kolkata to Arambagh (West Bengal)
SBSTC-KOLKATA - ARAMBAG - 16:30 - 584,Non AC Seater (2+3),16:30,19:00,02h 30m,95.0,52 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,Kolkata to Arambagh (West Bengal)
SBSTC-KOLKATA-ARAMBAG-17:30 - 585,Non AC Seater (2+3),17:30,20:00,02h 30m,95.0,52 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,Kolkata to Arambagh (West Bengal)
WBTC (CTC) KOLKATA - JOYRAMBATI - BISHNUPUR - 123|06:00,Non AC Seater (2+3),06:00,09:00,03h 00m,69.0,49 Seats available,3.8,https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,Kolkata to Arambagh (West Bengal)
BASUNDHARA TRAVELS,Non AC Seater (2+3),07:35,10:10,02h 35m,92.0,15 Seats available,0.0,https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,Kolkata to Arambagh (West Bengal)
SBSTC-DIGHA - KOLKATA - 05:30 (KALNA DEPOT) - 3646,Non AC Seater (2+3),05:30,10:00,04h 30m,155.0,37 Seats available,3.5,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - ARAMBAG - VIA - KOLKATA - 05:40 - 1308,Non AC Seater (2+3),05:40,11:00,05h 20m,155.0,41 Seats available,3.4,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - BARASAT - 06:00 (DIGHA DEPOT) - 853,Non AC Seater (2+3),06:00,10:30,04h 30m,155.0,4 Seats available,4.1,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - KOLKATA - 06:30 (KHRP DEPOT) - 2776,Non AC Seater (2+3),06:30,11:00,04h 30m,155.0,28 Seats available,3.2,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - KOLKATA - 07:20 (MID DEPOT) - 3149,Non AC Seater (2+3),07:20,11:50,04h 30m,155.0,42 Seats available,3.5,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - KARUNAMOYEE - VIA DUNLOP - 07:30 (DIGHA) - 3837,Non AC Seater (2+3),07:30,12:30,05h 00m,170.0,25 Seats available,4.4,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - KOLKATA - 07:40 (KALNA DEPOT) - 3825,Non AC Seater (2+3),07:40,12:10,04h 30m,155.0,48 Seats available,2.6,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - KOLKATA - 08:00 (ARM DEPOT) - 720,Non AC Seater (2+3),08:00,12:30,04h 30m,155.0,48 Seats available,4.1,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - GARIA - VIA - CONTAI - 08:10 - 507,Non AC Seater (2+3),08:10,13:40,05h 30m,162.0,13 Seats available,3.6,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - KOLKATA - 08:35 (MID DEPOT) - 3157,Non AC Seater (2+3),08:35,13:05,04h 30m,155.0,24 Seats available,3.2,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - GARIA - 09:25 (DIGHA DEPOT) - 3753,Non AC Seater (2+3),09:25,13:55,04h 30m,155.0,8 Seats available,4.1,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - HABRA - 10:00 (DIG DEPOT) - 3700,Non AC Seater (2+3),10:00,14:30,04h 30m,155.0,3 Seats available,3.8,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - BARASAT - 10:20 - 508,Non AC Seater (2+3),10:20,14:50,04h 30m,155.0,10 Seats available,3.3,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - GARIA - 10:30 (DIGHA DEPOT) - 2680,Non AC Seater (2+3),10:30,15:00,04h 30m,155.0,10 Seats available,2.2,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - BELGHARIA - 10:40 (BEL DEPOT) - 1363,Non AC Seater (2+3),10:40,15:40,05h 00m,155.0,24 Seats available,3.3,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - KOLKATA - 11:10 (HWH DEPOT) - 536,Non AC Seater (2+3),11:10,15:40,04h 30m,155.0,19 Seats available,2.4,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - BELGHARIA - 11:15 (BEL DEPOT) - 3713,Non AC Seater (2+3),11:15,16:15,05h 00m,155.0,44 Seats available,4.2,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - THAKURPUKUR - 11:20 (DIGHA DEPOT) - 775,Non AC Seater (2+3),11:20,00:00,12h 40m,170.0,24 Seats available,3.0,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - BADAMTALA - 11:30 (BEL DEPOT) - 514,Non AC Seater (2+3),11:30,16:30,05h 00m,154.0,49 Seats available,2.7,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - FALTA - VIA - KOLKATA - 11:35 (FALTA DEPOT - 3703,Non AC Seater (2+3),11:35,16:05,04h 30m,155.0,27 Seats available,2.8,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - KOLKATA - 11:50 (HWH DEPOT) - 1354,Non AC Seater (2+3),11:50,16:20,04h 30m,155.0,18 Seats available,3.7,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - BELGHORIA - 12:00 (BEL DEPOT) - 537,Non AC Seater (2+3),12:00,16:30,04h 30m,153.0,37 Seats available,4.2,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - GARIA - VIA - CONTAI - 12:10 - 773,Non AC Seater (2+3),12:10,17:40,05h 30m,162.0,10 Seats available,3.3,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - BIRATI - 12:20 (BEL DEPOT) - 772,Non AC Seater (2+3),12:20,17:20,05h 00m,155.0,43 Seats available,3.5,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - FALTA - VIA - KOLKATA - 12:35 (FALTA DEPOT - 3705,Non AC Seater (2+3),12:35,00:00,11h 25m,160.0,45 Seats available,3.5,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),13:45,18:15,04h 30m,449.0,2 Seats available,4.6,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Greenline,Volvo A/C Seater (2+2),13:30,18:15,04h 45m,800.0,5 Seats available,4.4,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),13:15,17:45,04h 30m,1050.0,10 Seats available,4.3,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),13:30,18:25,04h 55m,855.0,5 Seats available,4.2,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Greenline,Volvo A/C Seater (2+2),13:40,18:25,04h 45m,800.0,7 Seats available,4.2,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-GARIA - DIGHA - 04:00 (DIGHA DEPOT) - 911,Non AC Seater (2+3),04:00,00:00,20h 00m,162.0,17 Seats available,3.6,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-GARIA - DIGHA - 04:30 (DIGHA DEPOT) - 1216,Non AC Seater (2+3),04:30,00:00,19h 30m,162.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-GARIA - DIGHA - 05:00 (DIGHA DEPOT) - 910,Non AC Seater (2+3),05:00,00:00,19h 00m,162.0,10 Seats available,3.2,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-BELGHARIA - DIGHA - 05:15 (BEL DEPOT) - 1362,Non AC Seater (2+3),05:15,09:45,04h 30m,155.0,44 Seats available,3.5,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-GARIA - DIGHA - 05:30 (FALTA DEPOT) - 2996,Non AC Seater (2+3),05:30,00:00,18h 30m,162.0,47 Seats available,2.9,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-KOLKATA - DIGHA - 06:00 (HWH DEPOT) - 1001,Non AC Seater (2+3),06:00,10:30,04h 30m,155.0,50 Seats available,2.9,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-BADAMTALA - DIGHA - 05:30 - 905,Non AC Seater (2+3),06:00,10:30,04h 30m,154.0,47 Seats available,4.3,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 06:15 (DIGHA) - 1760,Non AC Seater (2+3),06:15,11:15,05h 00m,170.0,22 Seats available,4.1,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-BELGHARIA - DIGHA - 06:30 (BEL DEPOT) - 900,Non AC Seater (2+3),06:30,11:00,04h 30m,155.0,24 Seats available,4.2,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-GARIA - DIGHA - 06:30 (FALTA DEPOT) - 909,Non AC Seater (2+3),06:30,00:00,17h 30m,162.0,38 Seats available,4.4,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-KOLKATA - DIGHA - 06:30 (HWH DEPOT) - 613,Non AC Seater (2+3),06:30,11:00,04h 30m,155.0,48 Seats available,3.4,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-BIRATI - DIGHA - 06:00 - 904,Non AC Seater (2+3),06:45,11:15,04h 30m,154.0,41 Seats available,4.1,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-BARUIPUR - DIGHA - 06:00 (DIGHA DEPOT) - 549,Non AC Seater (2+3),06:50,00:00,17h 10m,162.0,52 Seats available,3.7,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-KHARDAH - DIGHA - VIA - BELGHORIA - 06.30 - 901,Non AC Seater (2+3),07:00,11:30,04h 30m,154.0,30 Seats available,2.6,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-KOLKATA - DIGHA - 07:00 (HWH DEPOT) - 614,Non AC Seater (2+3),07:00,11:30,04h 30m,155.0,50 Seats available,3.4,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 07:15 (BEL) - 1445,Non AC Seater (2+3),07:15,12:15,05h 00m,170.0,17 Seats available,3.6,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-GARIA - DIGHA - A/C - 07:15 (DIG DEPOT) - 1138,AC Seater (2+2),07:15,00:00,16h 45m,320.0,37 Seats available,2.5,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-BELGHARIA - DIGHA - A/C - 07:20 (BEL DEPOT) - 1576,AC Seater (2+2),07:20,11:50,04h 30m,310.0,30 Seats available,4.1,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-KOLKATA - DIGHA - 07:30 (HWH DEPOT) - 616,Non AC Seater (2+3),07:30,12:00,04h 30m,155.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-BELGHARIA - DIGHA - 07:45 (BEL DEPOT) - 947,Non AC Seater (2+3),07:45,12:15,04h 30m,155.0,42 Seats available,3.5,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-FALTA - DIGHA - VIA - KOLKATA - 05:00 (FALTA DEPOT - 1404,Non AC Seater (2+3),07:50,12:20,04h 30m,155.0,52 Seats available,2.9,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-KARUNAMOYEE - DIGHA - VIA - KOLKATA - 07:30 (VOLVO - 3707,Volvo AC Seater (2+2),08:15,12:45,04h 30m,410.0,51 Seats available,3.2,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-KOLKATA - DIGHA - 08:30 (MID DEPOT) - 3360,Non AC Seater (2+3),08:30,13:00,04h 30m,155.0,50 Seats available,2.9,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-KOLKATA - DIGHA - 09:00 (KALNA DEPOT) - 3645,Non AC Seater (2+3),09:00,13:30,04h 30m,155.0,48 Seats available,3.7,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-FALTA - DIGHA - VIA - KOLKATA - 06:00 (FALTA DEPOT - 3488,Non AC Seater (2+3),09:15,13:45,04h 30m,155.0,52 Seats available,2.4,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),07:30,11:55,04h 25m,349.0,40 Seats available,4.6,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Express Line,Volvo A/C Seater (2+2),23:45,04:45,05h 00m,404.0,45 Seats available,4.5,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),23:30,04:30,05h 00m,450.0,36 Seats available,4.4,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Shyamoli Paribahan Pvt Ltd,Volvo B11R Multi Axle Seater (2+2),07:15,12:00,04h 45m,315.0,53 Seats available,4.4,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Greenline,Volvo A/C Seater (2+2),06:45,11:45,05h 00m,350.0,16 Seats available,4.3,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 05:40 - 301,Non AC Seater (2+3),05:40,11:10,05h 30m,185.0,29 Seats available,3.9,https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 06:40 - 305,Non AC Seater (2+3),06:40,12:10,05h 30m,185.0,42 Seats available,3.8,https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 07:20 - 742,Non AC Seater (2+3),07:20,12:50,05h 30m,185.0,42 Seats available,3.4,https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
SBSTC-KARUNAMOYEE - BANKURA - A/C - 07:30 - 1499,AC Seater (2+2),07:30,13:00,05h 30m,360.0,23 Seats available,3.5,https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
SBSTC-KOLKATA - BAGMUNDI - 08:30 (BEL DEPOT) - 480,Non AC Seater (2+3),08:30,12:30,04h 00m,180.0,49 Seats available,2.2,https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 12:00 - 310,Non AC Seater (2+3),12:00,17:30,05h 30m,185.0,50 Seats available,2.3,https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
SBSTC-KOLKATA - PURULIA - VIA - BANKURA - 12:00 (HWH DEP - 401,Non AC Seater (2+3),12:00,16:00,04h 00m,180.0,52 Seats available,3.7,https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
SBSTC-KOLKATA - PURULIA - VIA - BANKURA - 13:00 (PRL DEP - 290,Non AC Seater (2+3),13:00,17:00,04h 00m,180.0,51 Seats available,2.0,https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 14:30 - 312,Non AC Seater (2+3),14:30,20:00,05h 30m,185.0,47 Seats available,3.7,https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
SBSTC-KOLKATA - BANKURA - 14:30 (Bankura Depot) - 2756,Non AC Seater (2+3),14:30,18:30,04h 00m,180.0,52 Seats available,2.8,https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
SBSTC-KARUNAMOYEE - BANKURA - A/C - 15:15 (BNK DEPOT) - 1524,AC Seater (2+2),15:15,20:45,05h 30m,360.0,29 Seats available,2.7,https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
SBSTC-KOLKATA - BANKURA - 15:30 (Bankura Depot) - 294,Non AC Seater (2+3),15:30,19:30,04h 00m,180.0,52 Seats available,2.2,https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 16:45 - 311,Non AC Seater (2+3),16:45,22:15,05h 30m,185.0,52 Seats available,4.2,https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
